,algorithm,length,ncomp,nswap,time
2021,quick,5100,68587,39949,0.05113697052001953
2022,quick,5100,73380,43619,0.05448484420776367
2023,quick,5100,71952,43844,0.05362701416015625
2024,quick,5100,73501,43534,0.05418872833251953
2025,quick,5100,74965,42933,0.05481219291687012
2026,quick,5100,71588,43194,0.05330300331115723
2027,quick,5100,71872,46498,0.054579973220825195
2028,quick,5100,74101,42657,0.05460405349731445
2029,quick,5100,70389,41973,0.052316904067993164
2030,dpquick,5100,62578,37612,0.025844812393188477
2031,dpquick,5100,66785,34816,0.02640080451965332
2032,dpquick,5100,63041,35317,0.024838924407958984
2033,dpquick,5100,64756,35726,0.0272369384765625
2034,dpquick,5100,69243,37062,0.02697300910949707
2035,dpquick,5100,67753,37446,0.0265352725982666
2036,dpquick,5100,67079,38495,0.026170969009399414
2037,dpquick,5100,64580,33272,0.02620863914489746
2038,dpquick,5100,64670,33458,0.0257720947265625
2039,dpquick,5100,65340,37699,0.02573394775390625
2040,insert,5200,6814623,6809434,4.952082872390747
2041,insert,5200,6818159,6812968,5.0797810554504395
2042,insert,5200,6839220,6834025,5.004750967025757
2043,insert,5200,6865776,6860584,5.239416122436523
2044,insert,5200,6784556,6779366,4.92961311340332
2045,insert,5200,6740304,6735109,4.89045786857605
2046,insert,5200,6816901,6811709,5.087059020996094
2047,insert,5200,6823182,6817993,5.204267978668213
2048,insert,5200,6788455,6783264,5.034806966781616
2049,insert,5200,6727895,6722699,4.871302843093872
2050,merge,5200,57676,64608,0.08573794364929199
2051,merge,5200,57876,64608,0.0857992172241211
2052,merge,5200,57783,64608,0.08568811416625977
2053,merge,5200,57765,64608,0.08565092086791992
2054,merge,5200,57758,64608,0.0863497257232666
2055,merge,5200,57714,64608,0.08590197563171387
2056,merge,5200,57781,64608,0.08553314208984375
2057,merge,5200,57727,64608,0.08552002906799316
2058,merge,5200,57678,64608,0.08557987213134766
2059,merge,5200,57751,64608,0.08606100082397461
2060,quick,5200,79272,47408,0.05888628959655762
2061,quick,5200,70174,41672,0.05247378349304199
2062,quick,5200,72932,44013,0.05445718765258789
2063,quick,5200,69412,41869,0.052149057388305664
2064,quick,5200,72509,41588,0.05602216720581055
2065,quick,5200,74899,41068,0.05411672592163086
2066,quick,5200,75453,44686,0.055693864822387695
2067,quick,5200,69446,41901,0.0530240535736084
2068,quick,5200,69994,40412,0.05218195915222168
2069,quick,5200,70307,40419,0.052168846130371094
2070,dpquick,5200,71501,38245,0.02807903289794922
2071,dpquick,5200,67132,38135,0.026608943939208984
2072,dpquick,5200,65458,36446,0.02593207359313965
2073,dpquick,5200,66695,35108,0.02623295783996582
2074,dpquick,5200,68253,35012,0.026040077209472656
2075,dpquick,5200,63636,34436,0.025426149368286133
2076,dpquick,5200,65953,36337,0.026267051696777344
2077,dpquick,5200,66913,36699,0.026030778884887695
2078,dpquick,5200,76663,41121,0.029235124588012695
2079,dpquick,5200,65183,34505,0.0269317626953125
2080,insert,5300,6918662,6913370,5.048079252243042
2081,insert,5300,7033586,7028291,5.091639995574951
2082,insert,5300,7008182,7002892,5.199274063110352
2083,insert,5300,6953457,6948170,5.269428014755249
2084,insert,5300,7040676,7035388,5.116891860961914
2085,insert,5300,7067517,7062226,5.1796510219573975
2086,insert,5300,7025279,7019993,5.125303030014038
2087,insert,5300,7081382,7076095,5.157170057296753
2088,insert,5300,7172742,7167448,5.241956949234009
2089,insert,5300,6968070,6962782,5.089132070541382
2090,merge,5300,59013,66008,0.08766889572143555
2091,merge,5300,59047,66008,0.0876312255859375
2092,merge,5300,59001,66008,0.08777713775634766
2093,merge,5300,58927,66008,0.08766889572143555
2094,merge,5300,58983,66008,0.0876009464263916
2095,merge,5300,59068,66008,0.08755111694335938
2096,merge,5300,58970,66008,0.08781099319458008
2097,merge,5300,59027,66008,0.0878448486328125
2098,merge,5300,58991,66008,0.08768820762634277
2099,merge,5300,59020,66008,0.08829116821289062
2100,quick,5300,78378,43774,0.057376861572265625
2101,quick,5300,71047,44246,0.05415201187133789
2102,quick,5300,73799,45145,0.05544900894165039
2103,quick,5300,75258,48891,0.05704092979431152
2104,quick,5300,70401,38721,0.05153608322143555
2105,quick,5300,78595,50487,0.06421780586242676
2106,quick,5300,76965,46607,0.06108903884887695
2107,quick,5300,75106,45145,0.05980992317199707
2108,quick,5300,76560,43530,0.059027910232543945
2109,quick,5300,77700,38980,0.05763506889343262
2110,dpquick,5300,67503,41554,0.030328035354614258
2111,dpquick,5300,66496,34375,0.0279080867767334
2112,dpquick,5300,67811,40046,0.03049302101135254
2113,dpquick,5300,68022,35423,0.027846813201904297
2114,dpquick,5300,66816,39201,0.028202056884765625
2115,dpquick,5300,66372,38923,0.027716875076293945
2116,dpquick,5300,72410,35750,0.027721166610717773
2117,dpquick,5300,69738,33568,0.02733898162841797
2118,dpquick,5300,64920,36424,0.026105165481567383
2119,dpquick,5300,65646,33682,0.026109933853149414
2120,insert,5400,7275337,7269947,5.766846179962158
2121,insert,5400,7275250,7269856,5.341202974319458
2122,insert,5400,7244994,7239604,5.55431866645813
2123,insert,5400,7212179,7206788,6.395887136459351
2124,insert,5400,7250144,7244750,6.933026075363159
2125,insert,5400,7326295,7320905,5.536612272262573
2126,insert,5400,7309447,7304056,5.613616228103638
2127,insert,5400,7224045,7218658,5.494724750518799
2128,insert,5400,7251029,7245636,5.386064052581787
2129,insert,5400,7315709,7310321,5.331521034240723
2130,merge,5400,60343,67408,0.08908486366271973
2131,merge,5400,60243,67408,0.08903217315673828
2132,merge,5400,60315,67408,0.09003496170043945
2133,merge,5400,60295,67408,0.08963584899902344
2134,merge,5400,60231,67408,0.08907699584960938
2135,merge,5400,60250,67408,0.08917999267578125
2136,merge,5400,60251,67408,0.08927798271179199
2137,merge,5400,60357,67408,0.08934187889099121
2138,merge,5400,60291,67408,0.08915185928344727
2139,merge,5400,60164,67408,0.08914685249328613
2140,quick,5400,75327,42761,0.05485391616821289
2141,quick,5400,84147,50618,0.061537981033325195
2142,quick,5400,71564,40903,0.052403926849365234
2143,quick,5400,75555,48433,0.057135820388793945
2144,quick,5400,83657,49025,0.060685157775878906
2145,quick,5400,74054,46018,0.055219173431396484
2146,quick,5400,80986,46500,0.058888912200927734
2147,quick,5400,76395,47281,0.05695176124572754
2148,quick,5400,74234,45162,0.05537700653076172
2149,quick,5400,74278,45390,0.055433034896850586
2150,dpquick,5400,76513,35258,0.028560876846313477
2151,dpquick,5400,72829,36977,0.027507781982421875
2152,dpquick,5400,71491,41437,0.030181169509887695
2153,dpquick,5400,69799,35567,0.02690410614013672
2154,dpquick,5400,68194,36555,0.028092145919799805
2155,dpquick,5400,70894,37682,0.028111934661865234
2156,dpquick,5400,70973,39470,0.027570247650146484
2157,dpquick,5400,71334,37997,0.028486967086791992
2158,dpquick,5400,68783,40779,0.027456045150756836
2159,dpquick,5400,71666,38643,0.028069019317626953
2160,insert,5500,7525167,7519673,5.478456020355225
2161,insert,5500,7665744,7660253,5.7389302253723145
2162,insert,5500,7481881,7476388,5.768120050430298
2163,insert,5500,7582603,7577116,6.610008001327515
2164,insert,5500,7552511,7547017,6.763453960418701
2165,insert,5500,7526465,7520977,5.576391935348511
2166,insert,5500,7576815,7571322,5.659203290939331
2167,insert,5500,7540987,7535497,5.836238861083984
2168,insert,5500,7557039,7551546,5.876237154006958
2169,insert,5500,7633336,7627844,5.727989912033081
2170,merge,5500,61560,68808,0.09102988243103027
2171,merge,5500,61549,68808,0.09256100654602051
2172,merge,5500,61489,68808,0.09439206123352051
2173,merge,5500,61498,68808,0.09727287292480469
2174,merge,5500,61490,68808,0.09151196479797363
2175,merge,5500,61587,68808,0.09135222434997559
2176,merge,5500,61486,68808,0.09086108207702637
2177,merge,5500,61559,68808,0.09126400947570801
2178,merge,5500,61572,68808,0.09144806861877441
2179,merge,5500,61543,68808,0.091339111328125
2180,quick,5500,74603,43312,0.05499601364135742
2181,quick,5500,82821,44354,0.05918741226196289
2182,quick,5500,76937,47405,0.05741310119628906
2183,quick,5500,89670,46316,0.062444210052490234
2184,quick,5500,77856,43177,0.056257009506225586
2185,quick,5500,82502,50923,0.06101393699645996
2186,quick,5500,77501,45252,0.056845664978027344
2187,quick,5500,82898,53322,0.06194186210632324
2188,quick,5500,75579,45047,0.05726313591003418
2189,quick,5500,81336,45651,0.059445858001708984
2190,dpquick,5500,71227,38535,0.02863001823425293
2191,dpquick,5500,71735,38146,0.029059886932373047
2192,dpquick,5500,73177,44006,0.029935121536254883
2193,dpquick,5500,70598,38381,0.02945089340209961
2194,dpquick,5500,75983,39952,0.03194594383239746
2195,dpquick,5500,71430,37969,0.02910900115966797
2196,dpquick,5500,68402,39906,0.029116153717041016
2197,dpquick,5500,69584,36951,0.0288088321685791
2198,dpquick,5500,68815,39369,0.027318954467773438
2199,dpquick,5500,71683,36773,0.02927422523498535
2200,insert,5600,7772525,7766940,5.787258863449097
2201,insert,5600,7928967,7923377,5.966503143310547
2202,insert,5600,7824478,7818890,6.102035999298096
2203,insert,5600,7794186,7788600,6.069993019104004
2204,insert,5600,7911918,7906329,6.445145130157471
2205,insert,5600,7779177,7773587,6.1194539070129395
2206,insert,5600,7925258,7919669,6.375059127807617
2207,insert,5600,7746488,7740899,6.192440032958984
2208,insert,5600,7791914,7786321,5.968264102935791
2209,insert,5600,7790308,7784713,5.73352313041687
2210,merge,5600,62735,70208,0.09353804588317871
2211,merge,5600,62814,70208,0.09289789199829102
2212,merge,5600,62766,70208,0.09270977973937988
2213,merge,5600,62750,70208,0.09278392791748047
2214,merge,5600,62900,70208,0.09302878379821777
2215,merge,5600,62826,70208,0.09302091598510742
2216,merge,5600,62703,70208,0.09369707107543945
2217,merge,5600,62784,70208,0.0935969352722168
2218,merge,5600,62730,70208,0.09477019309997559
2219,merge,5600,62816,70208,0.09301614761352539
2220,quick,5600,77126,43689,0.05648088455200195
2221,quick,5600,85472,56692,0.06435489654541016
2222,quick,5600,81994,44825,0.05866193771362305
2223,quick,5600,82056,48080,0.05978202819824219
2224,quick,5600,79229,46410,0.058747291564941406
2225,quick,5600,87982,48700,0.06265401840209961
2226,quick,5600,76375,43882,0.05591082572937012
2227,quick,5600,77311,45774,0.05724477767944336
2228,quick,5600,88317,48783,0.06307411193847656
2229,quick,5600,76813,44606,0.056488037109375
2230,dpquick,5600,73607,43195,0.028669357299804688
2231,dpquick,5600,76355,37931,0.028291940689086914
2232,dpquick,5600,71613,40735,0.028218984603881836
2233,dpquick,5600,71515,39778,0.028795957565307617
2234,dpquick,5600,71416,40099,0.028071165084838867
2235,dpquick,5600,74221,38985,0.028970003128051758
2236,dpquick,5600,70379,40871,0.02857804298400879
2237,dpquick,5600,73857,41538,0.0300290584564209
2238,dpquick,5600,75926,39001,0.029642820358276367
2239,dpquick,5600,71559,38313,0.02794194221496582
2240,insert,5700,8098958,8093267,5.905984163284302
2241,insert,5700,8184006,8178317,5.966902017593384
2242,insert,5700,8144582,8138892,6.1591551303863525
2243,insert,5700,8109863,8104166,5.896209955215454
2244,insert,5700,8142802,8137113,5.986676216125488
2245,insert,5700,8074762,8069076,5.997819900512695
2246,insert,5700,8080738,8075048,5.876121997833252
2247,insert,5700,8124960,8119269,5.93057107925415
2248,insert,5700,8091846,8086158,5.888986110687256
2249,insert,5700,8123691,8118001,5.9324951171875
2250,merge,5700,64085,71608,0.09583735466003418
2251,merge,5700,63987,71608,0.09533095359802246
2252,merge,5700,63974,71608,0.09514904022216797
2253,merge,5700,64040,71608,0.09512114524841309
2254,merge,5700,64074,71608,0.09541511535644531
2255,merge,5700,64011,71608,0.0962991714477539
2256,merge,5700,64091,71608,0.09546279907226562
2257,merge,5700,64107,71608,0.0951380729675293
2258,merge,5700,64115,71608,0.09625077247619629
2259,merge,5700,64101,71608,0.09531688690185547
2260,quick,5700,87997,46635,0.06243109703063965
2261,quick,5700,80721,44255,0.05914187431335449
2262,quick,5700,84315,47951,0.06146597862243652
2263,quick,5700,83665,47961,0.06091427803039551
2264,quick,5700,88601,54199,0.06526708602905273
2265,quick,5700,82026,51395,0.061311960220336914
2266,quick,5700,80579,49409,0.06012678146362305
2267,quick,5700,83108,42946,0.05897974967956543
2268,quick,5700,79593,49585,0.05971789360046387
2269,quick,5700,78223,44272,0.05742001533508301
2270,dpquick,5700,75724,40282,0.029063701629638672
2271,dpquick,5700,74935,40175,0.029541969299316406
2272,dpquick,5700,75971,41935,0.03071880340576172
2273,dpquick,5700,78062,44687,0.032208919525146484
2274,dpquick,5700,74367,39914,0.029670238494873047
2275,dpquick,5700,72558,39273,0.028317928314208984
2276,dpquick,5700,74549,37899,0.029105186462402344
2277,dpquick,5700,76513,42718,0.030409812927246094
2278,dpquick,5700,74129,37658,0.028519868850708008
2279,dpquick,5700,75044,41723,0.029318809509277344
2280,insert,5800,8374625,8368832,6.0916972160339355
2281,insert,5800,8332086,8326294,6.057424783706665
2282,insert,5800,8419850,8414058,6.2410337924957275
2283,insert,5800,8584859,8579066,6.24495005607605
2284,insert,5800,8351412,8345622,6.104712009429932
2285,insert,5800,8441477,8435682,6.212296962738037
2286,insert,5800,8416577,8410790,6.222588062286377
2287,insert,5800,8481458,8475664,6.203131914138794
2288,insert,5800,8393143,8387356,6.140992879867554
2289,insert,5800,8333185,8327394,6.076595067977905
2290,merge,5800,65322,73008,0.09673595428466797
2291,merge,5800,65239,73008,0.09653091430664062
2292,merge,5800,65278,73008,0.09678816795349121
2293,merge,5800,65335,73008,0.09672713279724121
2294,merge,5800,65318,73008,0.0966799259185791
2295,merge,5800,65330,73008,0.09665703773498535
2296,merge,5800,65358,73008,0.09697723388671875
2297,merge,5800,65356,73008,0.09677314758300781
2298,merge,5800,65247,73008,0.09677696228027344
2299,merge,5800,65292,73008,0.09700822830200195
2300,quick,5800,85043,48652,0.06180286407470703
2301,quick,5800,84322,46066,0.060658931732177734
2302,quick,5800,82553,49255,0.061161041259765625
2303,quick,5800,84172,50271,0.06189680099487305
2304,quick,5800,83756,50747,0.062039852142333984
2305,quick,5800,80903,46637,0.05943703651428223
2306,quick,5800,81687,50515,0.06172895431518555
2307,quick,5800,80264,47411,0.059576988220214844
2308,quick,5800,78549,47219,0.05870819091796875
2309,quick,5800,84799,53399,0.06371402740478516
2310,dpquick,5800,77392,40281,0.030146121978759766
2311,dpquick,5800,78318,43301,0.030361175537109375
2312,dpquick,5800,75273,39212,0.030618906021118164
2313,dpquick,5800,79515,46685,0.031221628189086914
2314,dpquick,5800,77185,40827,0.031136035919189453
2315,dpquick,5800,76146,41400,0.029603958129882812
2316,dpquick,5800,79147,41366,0.030445098876953125
2317,dpquick,5800,73732,41491,0.029514074325561523
2318,dpquick,5800,74316,41567,0.029754161834716797
2319,dpquick,5800,77372,40524,0.030143022537231445
2320,insert,5900,8715458,8709563,6.329563856124878
2321,insert,5900,8765095,8759201,6.3882081508636475
2322,insert,5900,8703192,8697302,6.331237077713013
2323,insert,5900,8694850,8688959,6.30791711807251
2324,insert,5900,8628246,8622364,6.261606216430664
2325,insert,5900,8802927,8797036,6.4046289920806885
2326,insert,5900,8638524,8632634,6.359316825866699
2327,insert,5900,8774867,8768979,6.523129224777222
2328,insert,5900,8656012,8650122,6.3932201862335205
2329,insert,5900,8695058,8689172,6.335443019866943
2330,merge,5900,66601,74408,0.09879875183105469
2331,merge,5900,66675,74408,0.10097789764404297
2332,merge,5900,66630,74408,0.09994888305664062
2333,merge,5900,66616,74408,0.09944915771484375
2334,merge,5900,66547,74408,0.09931302070617676
2335,merge,5900,66612,74408,0.09901690483093262
2336,merge,5900,66697,74408,0.09885787963867188
2337,merge,5900,66566,74408,0.09882473945617676
2338,merge,5900,66599,74408,0.09887504577636719
2339,merge,5900,66510,74408,0.09972000122070312
2340,quick,5900,85432,52264,0.06761312484741211
2341,quick,5900,82625,49663,0.061660051345825195
2342,quick,5900,82656,48667,0.06095719337463379
2343,quick,5900,85849,50978,0.06339216232299805
2344,quick,5900,83586,48528,0.062026023864746094
2345,quick,5900,85624,49292,0.06268906593322754
2346,quick,5900,90926,49213,0.0650629997253418
2347,quick,5900,83737,49319,0.06192898750305176
2348,quick,5900,80133,48911,0.06024289131164551
2349,quick,5900,82935,48338,0.061041831970214844
2350,dpquick,5900,82796,40574,0.03221893310546875
2351,dpquick,5900,81043,45759,0.03400087356567383
2352,dpquick,5900,80137,41594,0.03157925605773926
2353,dpquick,5900,76244,45019,0.03043389320373535
2354,dpquick,5900,82413,46892,0.03237032890319824
2355,dpquick,5900,84608,50514,0.03444504737854004
2356,dpquick,5900,78135,39865,0.03078293800354004
2357,dpquick,5900,75509,43729,0.032598018646240234
2358,dpquick,5900,75809,42709,0.03069901466369629
2359,dpquick,5900,75645,42617,0.030198097229003906
2360,insert,6000,8936237,8930243,6.506558895111084
2361,insert,6000,8888833,8882847,6.454541921615601
2362,insert,6000,9098078,9092088,6.618746042251587
2363,insert,6000,9071415,9065426,6.617670774459839
2364,insert,6000,8911730,8905737,6.48612904548645
2365,insert,6000,9097675,9091683,6.622995853424072
2366,insert,6000,8978061,8972068,6.537365198135376
2367,insert,6000,9142222,9136230,6.6371190547943115
2368,insert,6000,9113780,9107788,6.697517156600952
2369,insert,6000,9127530,9121535,6.768139839172363
2370,merge,6000,67921,75808,0.10143709182739258
2371,merge,6000,67836,75808,0.10198974609375
2372,merge,6000,67795,75808,0.10070514678955078
2373,merge,6000,67794,75808,0.10075497627258301
2374,merge,6000,67861,75808,0.10087084770202637
2375,merge,6000,67795,75808,0.10142397880554199
2376,merge,6000,67772,75808,0.10065102577209473
2377,merge,6000,67832,75808,0.10078167915344238
2378,merge,6000,67797,75808,0.10097503662109375
2379,merge,6000,67793,75808,0.10192489624023438
2380,quick,6000,87652,55148,0.0662069320678711
2381,quick,6000,87751,50249,0.06465291976928711
2382,quick,6000,85029,49601,0.062744140625
2383,quick,6000,97710,56189,0.07066583633422852
2384,quick,6000,87934,55856,0.06601405143737793
2385,quick,6000,87984,51655,0.0657501220703125
2386,quick,6000,86035,48120,0.06264495849609375
2387,quick,6000,83579,52273,0.06423711776733398
2388,quick,6000,82434,47827,0.06083512306213379
2389,quick,6000,86575,46975,0.06259298324584961
2390,dpquick,6000,80799,41652,0.03136301040649414
2391,dpquick,6000,79708,43420,0.03143811225891113
2392,dpquick,6000,78393,43974,0.03163409233093262
2393,dpquick,6000,77494,44216,0.030515193939208984
2394,dpquick,6000,76840,38618,0.030716896057128906
2395,dpquick,6000,81844,45289,0.032730817794799805
2396,dpquick,6000,78125,40553,0.03163003921508789
2397,dpquick,6000,76517,41662,0.0308380126953125
2398,dpquick,6000,75902,42349,0.031035900115966797
2399,dpquick,6000,79282,42798,0.032689809799194336
2400,insert,6100,9275777,9269679,6.743041038513184
2401,insert,6100,9318995,9312905,6.795923948287964
2402,insert,6100,9234795,9228701,6.692657947540283
2403,insert,6100,9261215,9255123,6.72351598739624
2404,insert,6100,9402761,9396672,6.836942911148071
2405,insert,6100,9352094,9346003,6.808355093002319
2406,insert,6100,9370943,9364854,6.806914806365967
2407,insert,6100,9209642,9203553,6.696099758148193
2408,insert,6100,9281509,9275416,6.750783920288086
2409,insert,6100,9222600,9216512,6.713193893432617
2410,merge,6100,69058,77208,0.10233664512634277
2411,merge,6100,69060,77208,0.1037447452545166
2412,merge,6100,69020,77208,0.10231709480285645
2413,merge,6100,69142,77208,0.1027669906616211
2414,merge,6100,69010,77208,0.10301089286804199
2415,merge,6100,69092,77208,0.10336995124816895
2416,merge,6100,69108,77208,0.10605502128601074
2417,merge,6100,69115,77208,0.10350799560546875
2418,merge,6100,69117,77208,0.10525202751159668
2419,merge,6100,69071,77208,0.10346174240112305
2420,quick,6100,86696,50644,0.06367206573486328
2421,quick,6100,90144,53025,0.06613397598266602
2422,quick,6100,83492,49410,0.06212186813354492
2423,quick,6100,92624,51891,0.0674750804901123
2424,quick,6100,96297,61861,0.0719459056854248
2425,quick,6100,91748,52156,0.06688404083251953
2426,quick,6100,94438,59370,0.07063603401184082
2427,quick,6100,86558,52711,0.06430411338806152
2428,quick,6100,92495,51466,0.06682395935058594
2429,quick,6100,87736,54988,0.0662391185760498
2430,dpquick,6100,87332,43644,0.03284883499145508
2431,dpquick,6100,81693,43209,0.03206610679626465
2432,dpquick,6100,80654,40195,0.03050398826599121
2433,dpquick,6100,78001,43098,0.0312807559967041
2434,dpquick,6100,81130,43987,0.0314180850982666
2435,dpquick,6100,78235,43285,0.03151702880859375
2436,dpquick,6100,82002,41089,0.031136035919189453
2437,dpquick,6100,79251,40436,0.03101205825805664
2438,dpquick,6100,80378,44432,0.032019853591918945
2439,dpquick,6100,81165,40817,0.031622886657714844
2440,insert,6200,9448337,9442146,6.855250835418701
2441,insert,6200,9470265,9464077,6.864499092102051
2442,insert,6200,9529341,9523148,7.085066080093384
2443,insert,6200,9526929,9520740,6.890876054763794
2444,insert,6200,9612983,9606795,6.970246076583862
2445,insert,6200,9728741,9722552,7.065249919891357
2446,insert,6200,9577770,9571586,6.9859631061553955
2447,insert,6200,9518022,9511830,6.90351676940918
2448,insert,6200,9737936,9731747,7.066650867462158
2449,insert,6200,9588499,9582307,6.996037244796753
2450,merge,6200,70385,78608,0.10488319396972656
2451,merge,6200,70420,78608,0.10457396507263184
2452,merge,6200,70338,78608,0.104644775390625
2453,merge,6200,70339,78608,0.10454416275024414
2454,merge,6200,70461,78608,0.10424399375915527
2455,merge,6200,70388,78608,0.10415482521057129
2456,merge,6200,70379,78608,0.10828804969787598
2457,merge,6200,70378,78608,0.10416722297668457
2458,merge,6200,70323,78608,0.10394716262817383
2459,merge,6200,70288,78608,0.1061410903930664
2460,quick,6200,94356,57419,0.06984424591064453
2461,quick,6200,91055,51460,0.06628799438476562
2462,quick,6200,87723,54433,0.06586170196533203
2463,quick,6200,85372,50615,0.06319904327392578
2464,quick,6200,89122,49713,0.06456875801086426
2465,quick,6200,91101,58772,0.0693061351776123
2466,quick,6200,85288,51314,0.0635080337524414
2467,quick,6200,94087,57267,0.06942892074584961
2468,quick,6200,85964,53070,0.06421709060668945
2469,quick,6200,87808,52744,0.06545567512512207
2470,dpquick,6200,81766,43543,0.032095909118652344
2471,dpquick,6200,84351,45021,0.03290414810180664
2472,dpquick,6200,83599,42035,0.03222393989562988
2473,dpquick,6200,83432,45564,0.03271794319152832
2474,dpquick,6200,79080,45281,0.031169891357421875
2475,dpquick,6200,82726,42593,0.031690120697021484
2476,dpquick,6200,83022,46992,0.033284902572631836
2477,dpquick,6200,83254,48469,0.03379201889038086
2478,dpquick,6200,79275,45155,0.031520843505859375
2479,dpquick,6200,81288,41810,0.031562089920043945
2480,insert,6300,9799338,9793049,7.093683242797852
2481,insert,6300,9868734,9862442,7.164811849594116
2482,insert,6300,9821854,9815561,7.1596519947052
2483,insert,6300,10093079,10086792,7.334965944290161
2484,insert,6300,9938448,9932158,7.224550724029541
2485,insert,6300,9878579,9872286,7.176114320755005
2486,insert,6300,10147411,10141121,7.359647989273071
2487,insert,6300,9841944,9835655,7.1117329597473145
2488,insert,6300,9904520,9898228,7.183980941772461
2489,insert,6300,9794069,9787781,7.14204216003418
2490,merge,6300,71729,80008,0.10752296447753906
2491,merge,6300,71768,80008,0.10735106468200684
2492,merge,6300,71594,80008,0.10720300674438477
2493,merge,6300,71621,80008,0.10695290565490723
2494,merge,6300,71632,80008,0.10777807235717773
2495,merge,6300,71715,80008,0.10700201988220215
2496,merge,6300,71676,80008,0.10628795623779297
2497,merge,6300,71731,80008,0.10609889030456543
2498,merge,6300,71578,80008,0.10615396499633789
2499,merge,6300,71661,80008,0.10614705085754395
2500,quick,6300,95610,56825,0.07021117210388184
2501,quick,6300,85053,48837,0.06372404098510742
2502,quick,6300,88210,55928,0.06660318374633789
2503,quick,6300,90978,55505,0.06776809692382812
2504,quick,6300,91794,52580,0.06676101684570312
2505,quick,6300,92086,55745,0.06872200965881348
2506,quick,6300,86116,54660,0.06529617309570312
2507,quick,6300,99036,58741,0.07234501838684082
2508,quick,6300,92098,53667,0.06767821311950684
2509,quick,6300,104053,54697,0.07389521598815918
2510,dpquick,6300,84850,49028,0.03490114212036133
2511,dpquick,6300,89040,45383,0.035993099212646484
2512,dpquick,6300,85830,43190,0.03254294395446777
2513,dpquick,6300,83283,46754,0.03249979019165039
2514,dpquick,6300,82944,43797,0.0318760871887207
2515,dpquick,6300,82866,43101,0.03398299217224121
2516,dpquick,6300,85175,44634,0.03388690948486328
2517,dpquick,6300,85288,42022,0.03461289405822754
2518,dpquick,6300,86720,41772,0.03229331970214844
2519,dpquick,6300,89333,44479,0.034802913665771484
2520,insert,6400,10219903,10213514,7.405001878738403
2521,insert,6400,10088329,10081939,7.313631057739258
2522,insert,6400,10190396,10184005,7.636608839035034
2523,insert,6400,10176044,10169652,7.4952287673950195
2524,insert,6400,10308204,10301814,7.507922172546387
2525,insert,6400,10344554,10338166,7.577806234359741
2526,insert,6400,10383228,10376838,7.554214000701904
2527,insert,6400,10265119,10258727,7.4423668384552
2528,insert,6400,10178129,10171740,7.399419069290161
2529,insert,6400,10247753,10241363,7.458601951599121
2530,merge,6400,72952,81408,0.11111807823181152
2531,merge,6400,72967,81408,0.10869193077087402
2532,merge,6400,73004,81408,0.10897994041442871
2533,merge,6400,72976,81408,0.10919809341430664
2534,merge,6400,72914,81408,0.1090390682220459
2535,merge,6400,72892,81408,0.10857033729553223
2536,merge,6400,72895,81408,0.10839509963989258
2537,merge,6400,72979,81408,0.10824012756347656
2538,merge,6400,72963,81408,0.11058902740478516
2539,merge,6400,72928,81408,0.11069798469543457
2540,quick,6400,92627,58113,0.06975483894348145
2541,quick,6400,96189,54257,0.06991219520568848
2542,quick,6400,94886,62072,0.07163810729980469
2543,quick,6400,94854,62811,0.07187104225158691
2544,quick,6400,92507,57795,0.06915903091430664
2545,quick,6400,90696,58815,0.06868100166320801
2546,quick,6400,93150,56469,0.06903409957885742
2547,quick,6400,99456,55260,0.07133793830871582
2548,quick,6400,91626,52698,0.06712889671325684
2549,quick,6400,92834,56762,0.0688629150390625
2550,dpquick,6400,87750,47523,0.03560495376586914
2551,dpquick,6400,86096,47926,0.0334169864654541
2552,dpquick,6400,81075,47422,0.032077789306640625
2553,dpquick,6400,84397,44038,0.03319597244262695
2554,dpquick,6400,84414,46571,0.03362917900085449
2555,dpquick,6400,91152,48170,0.03565788269042969
2556,dpquick,6400,81997,46869,0.03266787528991699
2557,dpquick,6400,81971,43769,0.0331110954284668
2558,dpquick,6400,86766,46357,0.03477311134338379
2559,dpquick,6400,84692,48588,0.03548097610473633
2560,insert,6500,10678760,10672271,7.7378990650177
2561,insert,6500,10523842,10517351,7.6515891551971436
2562,insert,6500,10619904,10613411,7.718603134155273
2563,insert,6500,10506397,10499906,7.620887994766235
2564,insert,6500,10539069,10532581,7.679271221160889
2565,insert,6500,10509192,10502701,7.6351542472839355
2566,insert,6500,10587870,10581379,7.6641058921813965
2567,insert,6500,10621267,10614774,7.724573135375977
2568,insert,6500,10711170,10704676,7.859969139099121
2569,insert,6500,10454791,10448302,7.634939908981323
2570,merge,6500,74251,82808,0.11077189445495605
2571,merge,6500,74283,82808,0.1098480224609375
2572,merge,6500,74303,82808,0.11032795906066895
2573,merge,6500,74288,82808,0.11094117164611816
2574,merge,6500,74258,82808,0.11055326461791992
2575,merge,6500,74267,82808,0.11064720153808594
2576,merge,6500,74239,82808,0.11185622215270996
2577,merge,6500,74202,82808,0.11014294624328613
2578,merge,6500,74183,82808,0.11020302772521973
2579,merge,6500,74277,82808,0.11004900932312012
2580,quick,6500,94410,53687,0.06876683235168457
2581,quick,6500,95421,54694,0.06969714164733887
2582,quick,6500,93092,53532,0.06817984580993652
2583,quick,6500,99733,56968,0.07196903228759766
2584,quick,6500,92376,50923,0.0667111873626709
