,algorithm,length,ncomp,nswap,time
10433,merge,2700,27389,31004,0.04152822494506836
10434,merge,2700,27476,31004,0.04164695739746094
10435,merge,2700,27426,31004,0.04164385795593262
10436,merge,2700,27439,31004,0.04162311553955078
10437,merge,2700,27436,31004,0.04184079170227051
10438,merge,2700,27443,31004,0.04173898696899414
10439,merge,2700,27438,31004,0.04222393035888672
10440,merge,2700,27416,31004,0.04187488555908203
10441,merge,2700,27493,31004,0.041912078857421875
10442,merge,2700,27455,31004,0.041751861572265625
10443,merge,2700,27395,31004,0.04168701171875
10444,merge,2700,27403,31004,0.042490243911743164
10445,merge,2700,27404,31004,0.04163813591003418
10446,merge,2700,27429,31004,0.04201006889343262
10447,merge,2700,27371,31004,0.04183316230773926
10448,merge,2700,27447,31004,0.041665077209472656
10449,merge,2700,27434,31004,0.04161787033081055
10450,merge,2700,27388,31004,0.04157209396362305
10451,merge,2700,27413,31004,0.04170584678649902
10452,merge,2700,27424,31004,0.04173898696899414
10453,merge,2700,27507,31004,0.04192209243774414
10454,merge,2700,27443,31004,0.041667938232421875
10455,merge,2700,27482,31004,0.04183077812194824
10456,merge,2700,27457,31004,0.04174685478210449
10457,merge,2700,27408,31004,0.04160118103027344
10458,merge,2700,27440,31004,0.04169416427612305
10459,merge,2700,27453,31004,0.04163312911987305
10460,merge,2700,27399,31004,0.04172182083129883
10461,merge,2700,27457,31004,0.04180192947387695
10462,merge,2700,27414,31004,0.041708946228027344
10463,merge,2700,27434,31004,0.041651010513305664
10464,merge,2700,27441,31004,0.04226088523864746
10465,merge,2700,27404,31004,0.041612863540649414
10466,merge,2700,27440,31004,0.04163217544555664
10467,merge,2700,27454,31004,0.042143821716308594
10468,merge,2700,27447,31004,0.04160499572753906
10469,merge,2700,27411,31004,0.04223465919494629
10470,merge,2700,27461,31004,0.04157900810241699
10471,merge,2700,27484,31004,0.04164886474609375
10472,merge,2700,27430,31004,0.04161477088928223
10473,merge,2700,27443,31004,0.041581153869628906
10474,merge,2700,27484,31004,0.04169607162475586
10475,merge,2700,27432,31004,0.04174995422363281
10476,merge,2700,27460,31004,0.041674137115478516
10477,merge,2700,27403,31004,0.04152107238769531
10478,merge,2700,27457,31004,0.04175996780395508
10479,merge,2700,27326,31004,0.04189801216125488
10480,merge,2700,27468,31004,0.04180192947387695
10481,merge,2700,27452,31004,0.041892051696777344
10482,merge,2700,27427,31004,0.04181408882141113
10483,merge,2700,27401,31004,0.04170989990234375
10484,merge,2700,27446,31004,0.04169487953186035
10485,merge,2700,27431,31004,0.04176688194274902
10486,merge,2700,27382,31004,0.04166913032531738
10487,merge,2700,27435,31004,0.04196286201477051
10488,merge,2700,27433,31004,0.04156494140625
10489,merge,2700,27445,31004,0.04158616065979004
10490,merge,2700,27454,31004,0.04156804084777832
10491,merge,2700,27380,31004,0.041564226150512695
10492,merge,2700,27425,31004,0.04162287712097168
10493,merge,2700,27451,31004,0.04074215888977051
10494,merge,2700,27441,31004,0.041049957275390625
10495,merge,2700,27386,31004,0.040628910064697266
10496,merge,2700,27436,31004,0.04056406021118164
10497,merge,2700,27393,31004,0.04059886932373047
10498,merge,2700,27439,31004,0.040685176849365234
10499,merge,2700,27443,31004,0.04097485542297363
10500,quick,2700,37754,23562,0.02971172332763672
10501,quick,2700,35806,19686,0.027425050735473633
10502,quick,2700,38268,22667,0.029896974563598633
10503,quick,2700,35722,23154,0.03065180778503418
10504,quick,2700,35618,21939,0.03020310401916504
10505,quick,2700,34656,22107,0.02863001823425293
10506,quick,2700,34977,22458,0.028265953063964844
10507,quick,2700,34293,21632,0.02740931510925293
10508,quick,2700,32905,19562,0.02614307403564453
10509,quick,2700,34825,23267,0.02883291244506836
10510,quick,2700,39555,21589,0.030601024627685547
10511,quick,2700,36896,20163,0.027403831481933594
10512,quick,2700,35706,21185,0.027498960494995117
10513,quick,2700,33293,20291,0.02562403678894043
10514,quick,2700,34529,22378,0.02773118019104004
10515,quick,2700,34734,19978,0.027383089065551758
10516,quick,2700,33176,20365,0.027132034301757812
10517,quick,2700,34179,21618,0.027576923370361328
10518,quick,2700,34962,22018,0.028095006942749023
10519,quick,2700,32362,18744,0.02611398696899414
10520,quick,2700,33675,22105,0.027872085571289062
10521,quick,2700,34571,19100,0.026862144470214844
10522,quick,2700,33537,20382,0.026925086975097656
10523,quick,2700,35753,20757,0.028069734573364258
10524,quick,2700,32107,18338,0.025562047958374023
10525,quick,2700,33089,19659,0.026366233825683594
10526,quick,2700,34793,22171,0.028499841690063477
10527,quick,2700,34977,19595,0.027386903762817383
10528,quick,2700,34014,19315,0.026694059371948242
10529,quick,2700,33251,20444,0.026808977127075195
10530,quick,2700,33689,17224,0.02595973014831543
10531,quick,2700,39676,25660,0.031777143478393555
10532,quick,2700,34008,20689,0.02736830711364746
10533,quick,2700,37493,22146,0.029392004013061523
10534,quick,2700,35824,22313,0.028936147689819336
10535,quick,2700,34574,19383,0.027460813522338867
10536,quick,2700,38860,19419,0.02899003028869629
10537,quick,2700,34153,20125,0.027070999145507812
10538,quick,2700,34019,20336,0.026993274688720703
10539,quick,2700,36169,19350,0.02777719497680664
10540,quick,2700,33110,19811,0.026307106018066406
10541,quick,2700,35948,20653,0.02803516387939453
10542,quick,2700,37641,21054,0.029125213623046875
10543,quick,2700,37573,23803,0.029968976974487305
10544,quick,2700,36071,22716,0.02877211570739746
10545,quick,2700,33661,20509,0.026953935623168945
10546,quick,2700,35250,23967,0.028720855712890625
10547,quick,2700,37812,22905,0.034242868423461914
10548,quick,2700,38557,24170,0.030720949172973633
10549,quick,2700,32576,19789,0.026131868362426758
10550,quick,2700,33128,19146,0.02618122100830078
10551,quick,2700,34688,21157,0.02750086784362793
10552,quick,2700,34011,18106,0.027006864547729492
10553,quick,2700,31815,20850,0.02609992027282715
10554,quick,2700,34316,17902,0.026320934295654297
10555,quick,2700,34332,21655,0.027646780014038086
10556,quick,2700,34076,19885,0.026914119720458984
10557,quick,2700,33227,21607,0.027022838592529297
10558,quick,2700,36032,18823,0.02826213836669922
10559,quick,2700,33794,19335,0.029725074768066406
10560,quick,2700,34498,22909,0.030559062957763672
10561,quick,2700,35611,22105,0.030040740966796875
10562,quick,2700,33425,22393,0.029285669326782227
10563,quick,2700,36845,19366,0.0307619571685791
10564,quick,2700,37489,21051,0.0311281681060791
10565,quick,2700,34584,21955,0.032012939453125
10566,quick,2700,34596,20885,0.0292661190032959
10567,quick,2700,33266,20118,0.028808116912841797
10568,quick,2700,37815,20366,0.03158712387084961
10569,quick,2700,36456,24210,0.03175711631774902
10570,quick,2700,32551,19555,0.028118133544921875
10571,quick,2700,36160,22869,0.029158830642700195
10572,quick,2700,34715,20449,0.027626991271972656
10573,quick,2700,34513,19438,0.027655839920043945
10574,quick,2700,32134,18925,0.026831865310668945
10575,quick,2700,37086,23330,0.03146004676818848
10576,quick,2700,33987,21056,0.029000043869018555
10577,quick,2700,34465,22944,0.029892921447753906
10578,quick,2700,35318,22796,0.0297238826751709
10579,quick,2700,36547,23477,0.030919790267944336
10580,quick,2700,35355,21209,0.029655933380126953
10581,quick,2700,33234,19745,0.027958154678344727
10582,quick,2700,34700,23605,0.02847003936767578
10583,quick,2700,37062,24014,0.030034780502319336
10584,quick,2700,34126,21669,0.02941608428955078
10585,quick,2700,33825,21194,0.030786991119384766
10586,quick,2700,36565,21134,0.028924942016601562
10587,quick,2700,32732,19763,0.026215314865112305
10588,quick,2700,33216,19831,0.026569366455078125
10589,quick,2700,33555,20447,0.026868104934692383
10590,quick,2700,35383,18958,0.027613162994384766
10591,quick,2700,34455,20748,0.02744889259338379
10592,quick,2700,33798,21035,0.027281761169433594
10593,quick,2700,34903,23178,0.030178070068359375
10594,quick,2700,33959,20858,0.029304027557373047
10595,quick,2700,34429,22041,0.03133511543273926
10596,quick,2700,34750,22738,0.03045511245727539
10597,quick,2700,36952,20525,0.030679941177368164
10598,quick,2700,34340,20895,0.028038978576660156
10599,quick,2700,35436,20242,0.02867889404296875
10600,dpquick,2700,32909,17371,0.02635025978088379
10601,dpquick,2700,30481,17472,0.0247800350189209
10602,dpquick,2700,31615,18756,0.02527904510498047
10603,dpquick,2700,33355,19424,0.027391910552978516
10604,dpquick,2700,33956,19431,0.027559995651245117
10605,dpquick,2700,30366,17119,0.025300264358520508
10606,dpquick,2700,32780,16427,0.027106046676635742
10607,dpquick,2700,31744,18245,0.026793956756591797
10608,dpquick,2700,31269,16663,0.02481222152709961
10609,dpquick,2700,30991,17287,0.024407148361206055
10610,dpquick,2700,33519,17782,0.02690720558166504
10611,dpquick,2700,33947,17630,0.026955842971801758
10612,dpquick,2700,33148,18205,0.026144027709960938
10613,dpquick,2700,31386,18080,0.0255429744720459
10614,dpquick,2700,30879,16322,0.025227069854736328
10615,dpquick,2700,31351,16545,0.025317907333374023
10616,dpquick,2700,34041,19438,0.02922224998474121
10617,dpquick,2700,32299,17693,0.026237964630126953
10618,dpquick,2700,32212,17034,0.028397083282470703
10619,dpquick,2700,31441,17682,0.02653789520263672
10620,dpquick,2700,32007,16656,0.02440190315246582
10621,dpquick,2700,30845,17329,0.029329776763916016
10622,dpquick,2700,31004,17130,0.025031089782714844
10623,dpquick,2700,30485,17183,0.0255129337310791
10624,dpquick,2700,33222,16055,0.02694988250732422
10625,dpquick,2700,31634,17876,0.025664091110229492
10626,dpquick,2700,33325,18239,0.026763916015625
10627,dpquick,2700,31159,18162,0.024998903274536133
10628,dpquick,2700,32304,15510,0.02541518211364746
10629,dpquick,2700,31286,16494,0.026332855224609375
10630,dpquick,2700,32271,16985,0.028208017349243164
10631,dpquick,2700,32365,18671,0.02838587760925293
10632,dpquick,2700,31149,15919,0.026146888732910156
10633,dpquick,2700,30876,17816,0.026919126510620117
10634,dpquick,2700,32958,19072,0.026997089385986328
10635,dpquick,2700,30112,18159,0.025788068771362305
10636,dpquick,2700,32413,17459,0.026877880096435547
10637,dpquick,2700,30229,18034,0.024046897888183594
10638,dpquick,2700,31088,18899,0.024912118911743164
10639,dpquick,2700,31465,17157,0.025496959686279297
10640,dpquick,2700,30430,16839,0.02561783790588379
10641,dpquick,2700,33302,16695,0.02838611602783203
10642,dpquick,2700,33560,18137,0.028478145599365234
10643,dpquick,2700,35141,16560,0.0281679630279541
10644,dpquick,2700,31652,17746,0.026772022247314453
10645,dpquick,2700,30455,18367,0.026092052459716797
10646,dpquick,2700,30227,18619,0.02582716941833496
10647,dpquick,2700,31636,17068,0.026539087295532227
10648,dpquick,2700,30608,16188,0.0247800350189209
10649,dpquick,2700,32275,17946,0.024930953979492188
10650,dpquick,2700,32395,17210,0.024628877639770508
10651,dpquick,2700,32909,16171,0.02542281150817871
10652,dpquick,2700,35391,15728,0.02672290802001953
10653,dpquick,2700,34169,18389,0.026867151260375977
10654,dpquick,2700,31273,16340,0.025174856185913086
10655,dpquick,2700,30796,17335,0.025675058364868164
10656,dpquick,2700,32344,17140,0.02823805809020996
10657,dpquick,2700,32200,17428,0.025599956512451172
10658,dpquick,2700,32429,17625,0.025686979293823242
10659,dpquick,2700,31667,16351,0.025037050247192383
10660,dpquick,2700,31293,17460,0.0252840518951416
10661,dpquick,2700,32279,18129,0.025205135345458984
10662,dpquick,2700,31014,18466,0.02506089210510254
10663,dpquick,2700,31524,16695,0.025591135025024414
10664,dpquick,2700,30578,18002,0.02447986602783203
10665,dpquick,2700,30438,16490,0.024158000946044922
10666,dpquick,2700,33134,17092,0.02577805519104004
10667,dpquick,2700,34667,17127,0.028323650360107422
10668,dpquick,2700,30776,16560,0.023431777954101562
10669,dpquick,2700,32530,17565,0.02461385726928711
10670,dpquick,2700,30287,16562,0.02361893653869629
10671,dpquick,2700,31943,17906,0.02761220932006836
10672,dpquick,2700,31602,17385,0.026560068130493164
10673,dpquick,2700,31795,17996,0.026243925094604492
10674,dpquick,2700,31998,15259,0.0250091552734375
10675,dpquick,2700,33931,18201,0.02788090705871582
10676,dpquick,2700,30023,17168,0.023443937301635742
10677,dpquick,2700,35049,16202,0.0258941650390625
10678,dpquick,2700,31587,17305,0.02439093589782715
10679,dpquick,2700,35911,17378,0.0268099308013916
10680,dpquick,2700,31917,18712,0.024328947067260742
10681,dpquick,2700,31023,17036,0.024203062057495117
10682,dpquick,2700,31801,16930,0.025114774703979492
10683,dpquick,2700,31465,17439,0.025091171264648438
10684,dpquick,2700,31884,15646,0.024695873260498047
10685,dpquick,2700,31292,17705,0.02541184425354004
10686,dpquick,2700,30862,18385,0.02468109130859375
10687,dpquick,2700,32461,18222,0.025402069091796875
10688,dpquick,2700,30629,18034,0.024379968643188477
10689,dpquick,2700,30301,17198,0.024564027786254883
10690,dpquick,2700,30703,15987,0.024380922317504883
10691,dpquick,2700,31395,17943,0.025491952896118164
10692,dpquick,2700,33953,18511,0.027020931243896484
10693,dpquick,2700,32266,17315,0.025769948959350586
10694,dpquick,2700,30286,16663,0.023890972137451172
10695,dpquick,2700,30068,16475,0.024634122848510742
10696,dpquick,2700,31244,18752,0.024983882904052734
10697,dpquick,2700,34878,17271,0.02704787254333496
10698,dpquick,2700,31524,17088,0.02461409568786621
10699,dpquick,2700,31911,16688,0.025027990341186523
10700,hybrid,2700,32545,17911,0.02654099464416504
10701,hybrid,2700,31136,16429,0.023688077926635742
10702,hybrid,2700,30879,16839,0.023908138275146484
10703,hybrid,2700,34458,19807,0.02655196189880371
10704,hybrid,2700,31703,18249,0.02462005615234375
10705,hybrid,2700,35242,15402,0.025011777877807617
10706,hybrid,2700,32814,16222,0.024071216583251953
10707,hybrid,2700,31906,16810,0.023946046829223633
10708,hybrid,2700,30237,16313,0.02249598503112793
10709,hybrid,2700,31954,16988,0.023761987686157227
10710,hybrid,2700,33880,16918,0.02945685386657715
10711,hybrid,2700,31066,18318,0.02405691146850586
10712,hybrid,2700,31550,16526,0.023617029190063477
10713,hybrid,2700,31969,18459,0.024195194244384766
10714,hybrid,2700,35139,20305,0.0263822078704834
10715,hybrid,2700,31803,16777,0.024242877960205078
10716,hybrid,2700,34351,15038,0.024676084518432617
10717,hybrid,2700,31448,17549,0.023537158966064453
10718,hybrid,2700,33644,17312,0.02506399154663086
10719,hybrid,2700,31994,17594,0.02426004409790039
10720,hybrid,2700,34922,16281,0.025298118591308594
10721,hybrid,2700,33168,18713,0.025264263153076172
10722,hybrid,2700,31923,18201,0.024011850357055664
10723,hybrid,2700,32027,18122,0.024439096450805664
10724,hybrid,2700,32699,16925,0.024626970291137695
10725,hybrid,2700,32673,17667,0.024940967559814453
10726,hybrid,2700,32481,16993,0.023746013641357422
10727,hybrid,2700,32835,17126,0.02376413345336914
10728,hybrid,2700,33950,17983,0.024865150451660156
10729,hybrid,2700,30621,16193,0.022529125213623047
10730,hybrid,2700,31439,15307,0.02243971824645996
10731,hybrid,2700,31535,16759,0.023232221603393555
10732,hybrid,2700,33306,17595,0.026279926300048828
10733,hybrid,2700,32522,18355,0.026128768920898438
10734,hybrid,2700,30537,15886,0.02297496795654297
10735,hybrid,2700,33271,19127,0.02582406997680664
10736,hybrid,2700,35924,17742,0.026212215423583984
10737,hybrid,2700,33983,16943,0.024789810180664062
10738,hybrid,2700,32103,16079,0.02365899085998535
10739,hybrid,2700,35090,16523,0.026335954666137695
10740,hybrid,2700,30781,16963,0.024035930633544922
10741,hybrid,2700,33023,18020,0.025357961654663086
10742,hybrid,2700,32681,18263,0.02490401268005371
10743,hybrid,2700,31782,19855,0.024364948272705078
10744,hybrid,2700,31443,18617,0.02406930923461914
10745,hybrid,2700,33184,18953,0.024403095245361328
10746,hybrid,2700,32346,18009,0.024608850479125977
10747,hybrid,2700,31165,17225,0.023334026336669922
10748,hybrid,2700,32893,16707,0.02534031867980957
10749,hybrid,2700,32145,18298,0.02314615249633789
10750,hybrid,2700,30671,16002,0.02210521697998047
10751,hybrid,2700,31128,17520,0.02257394790649414
10752,hybrid,2700,31556,17224,0.024116992950439453
10753,hybrid,2700,38254,20128,0.028129100799560547
10754,hybrid,2700,31112,16109,0.02354907989501953
10755,hybrid,2700,31825,17271,0.02426314353942871
10756,hybrid,2700,30835,16532,0.02390909194946289
10757,hybrid,2700,32723,16390,0.024082183837890625
10758,hybrid,2700,31247,16947,0.023358821868896484
10759,hybrid,2700,33723,16770,0.025007009506225586
10760,hybrid,2700,32267,18731,0.024798870086669922
10761,hybrid,2700,31323,16207,0.027842998504638672
10762,hybrid,2700,33736,17852,0.02542901039123535
10763,hybrid,2700,34374,17547,0.025394201278686523
10764,hybrid,2700,34002,18445,0.025707006454467773
10765,hybrid,2700,32040,17165,0.02393484115600586
10766,hybrid,2700,33242,17364,0.024621009826660156
10767,hybrid,2700,32164,16775,0.024664878845214844
10768,hybrid,2700,38802,19987,0.028739213943481445
10769,hybrid,2700,31748,17533,0.023853063583374023
10770,hybrid,2700,30555,16351,0.02381110191345215
10771,hybrid,2700,36083,15906,0.026484012603759766
10772,hybrid,2700,31842,15949,0.023674964904785156
10773,hybrid,2700,31477,17072,0.023381948471069336
10774,hybrid,2700,33295,18135,0.02543330192565918
10775,hybrid,2700,34661,16052,0.025532960891723633
10776,hybrid,2700,30367,16875,0.023040056228637695
10777,hybrid,2700,30442,16787,0.022964000701904297
10778,hybrid,2700,31488,16299,0.023988962173461914
10779,hybrid,2700,30946,16309,0.022850990295410156
10780,hybrid,2700,33287,17613,0.025051116943359375
10781,hybrid,2700,32129,18646,0.02439284324645996
10782,hybrid,2700,32184,17734,0.024572134017944336
10783,hybrid,2700,34563,16315,0.02514171600341797
10784,hybrid,2700,32826,15950,0.024235963821411133
10785,hybrid,2700,33186,18054,0.02522873878479004
10786,hybrid,2700,31909,16944,0.023380279541015625
10787,hybrid,2700,32711,17040,0.024633169174194336
10788,hybrid,2700,31929,15816,0.023546218872070312
10789,hybrid,2700,31404,17297,0.024305343627929688
10790,hybrid,2700,32023,16563,0.023591279983520508
10791,hybrid,2700,32867,16841,0.02433300018310547
10792,hybrid,2700,30200,16015,0.022775888442993164
10793,hybrid,2700,34130,17505,0.025989055633544922
10794,hybrid,2700,32981,17905,0.024676084518432617
10795,hybrid,2700,32715,17644,0.024545669555664062
10796,hybrid,2700,35322,16331,0.02536916732788086
10797,hybrid,2700,33151,17432,0.02491617202758789
10798,hybrid,2700,31339,16181,0.023084163665771484
10799,hybrid,2700,31932,16873,0.024118661880493164
10800,merge,2800,28575,32304,0.043675899505615234
10801,merge,2800,28639,32304,0.04329180717468262
10802,merge,2800,28562,32304,0.044146060943603516
10803,merge,2800,28592,32304,0.04342079162597656
10804,merge,2800,28537,32304,0.04343438148498535
10805,merge,2800,28603,32304,0.04386305809020996
10806,merge,2800,28612,32304,0.04340219497680664
10807,merge,2800,28554,32304,0.04484295845031738
10808,merge,2800,28584,32304,0.04493999481201172
10809,merge,2800,28611,32304,0.04398679733276367
10810,merge,2800,28589,32304,0.04359602928161621
10811,merge,2800,28585,32304,0.04404783248901367
10812,merge,2800,28576,32304,0.0436251163482666
10813,merge,2800,28649,32304,0.04428410530090332
10814,merge,2800,28550,32304,0.043786048889160156
10815,merge,2800,28596,32304,0.04408884048461914
10816,merge,2800,28602,32304,0.04449605941772461
10817,merge,2800,28622,32304,0.04376220703125
10818,merge,2800,28617,32304,0.04466986656188965
10819,merge,2800,28596,32304,0.04392719268798828
10820,merge,2800,28584,32304,0.0444788932800293
10821,merge,2800,28527,32304,0.04374980926513672
10822,merge,2800,28612,32304,0.04481077194213867
10823,merge,2800,28584,32304,0.05300092697143555
10824,merge,2800,28563,32304,0.051850080490112305
10825,merge,2800,28627,32304,0.04839301109313965
10826,merge,2800,28530,32304,0.057984113693237305
10827,merge,2800,28647,32304,0.04502105712890625
10828,merge,2800,28604,32304,0.04456520080566406
10829,merge,2800,28556,32304,0.04334688186645508
10830,merge,2800,28583,32304,0.044904232025146484
10831,merge,2800,28586,32304,0.0435636043548584
10832,merge,2800,28593,32304,0.04365897178649902
10833,merge,2800,28547,32304,0.04338574409484863
10834,merge,2800,28610,32304,0.04418206214904785
10835,merge,2800,28587,32304,0.04444408416748047
10836,merge,2800,28611,32304,0.043350934982299805
10837,merge,2800,28548,32304,0.045660972595214844
10838,merge,2800,28614,32304,0.052156925201416016
10839,merge,2800,28646,32304,0.04351401329040527
10840,merge,2800,28615,32304,0.04370284080505371
10841,merge,2800,28624,32304,0.04362607002258301
10842,merge,2800,28630,32304,0.042385101318359375
10843,merge,2800,28621,32304,0.04340219497680664
10844,merge,2800,28536,32304,0.04348921775817871
10845,merge,2800,28589,32304,0.04364919662475586
10846,merge,2800,28580,32304,0.0434417724609375
10847,merge,2800,28572,32304,0.04375815391540527
10848,merge,2800,28536,32304,0.04360318183898926
10849,merge,2800,28603,32304,0.0454249382019043
10850,merge,2800,28614,32304,0.04378008842468262
10851,merge,2800,28591,32304,0.04380297660827637
10852,merge,2800,28655,32304,0.0435490608215332
10853,merge,2800,28584,32304,0.04353809356689453
10854,merge,2800,28623,32304,0.04353499412536621
10855,merge,2800,28622,32304,0.043450117111206055
10856,merge,2800,28579,32304,0.04356670379638672
10857,merge,2800,28586,32304,0.04373979568481445
10858,merge,2800,28624,32304,0.0442349910736084
10859,merge,2800,28550,32304,0.04357194900512695
10860,merge,2800,28567,32304,0.04392695426940918
10861,merge,2800,28629,32304,0.04371309280395508
10862,merge,2800,28654,32304,0.04360485076904297
10863,merge,2800,28576,32304,0.04349803924560547
10864,merge,2800,28611,32304,0.04352307319641113
10865,merge,2800,28598,32304,0.043740034103393555
10866,merge,2800,28543,32304,0.04385995864868164
10867,merge,2800,28576,32304,0.044252872467041016
10868,merge,2800,28569,32304,0.04381299018859863
10869,merge,2800,28602,32304,0.04453730583190918
10870,merge,2800,28521,32304,0.04400181770324707
10871,merge,2800,28531,32304,0.043744802474975586
10872,merge,2800,28614,32304,0.04347491264343262
10873,merge,2800,28618,32304,0.04358983039855957
10874,merge,2800,28542,32304,0.04342794418334961
10875,merge,2800,28547,32304,0.04363584518432617
10876,merge,2800,28597,32304,0.04356503486633301
10877,merge,2800,28597,32304,0.0435488224029541
10878,merge,2800,28568,32304,0.0438230037689209
10879,merge,2800,28627,32304,0.04355001449584961
10880,merge,2800,28551,32304,0.04351472854614258
10881,merge,2800,28609,32304,0.04352521896362305
10882,merge,2800,28565,32304,0.04348897933959961
10883,merge,2800,28550,32304,0.04340410232543945
10884,merge,2800,28571,32304,0.043511152267456055
10885,merge,2800,28593,32304,0.04344296455383301
10886,merge,2800,28628,32304,0.04357767105102539
10887,merge,2800,28586,32304,0.04346108436584473
10888,merge,2800,28554,32304,0.04340410232543945
10889,merge,2800,28609,32304,0.043508052825927734
10890,merge,2800,28564,32304,0.04348587989807129
10891,merge,2800,28536,32304,0.04376697540283203
10892,merge,2800,28580,32304,0.043977975845336914
10893,merge,2800,28600,32304,0.044301748275756836
10894,merge,2800,28575,32304,0.04343295097351074
10895,merge,2800,28576,32304,0.043604135513305664
10896,merge,2800,28596,32304,0.044000864028930664
10897,merge,2800,28604,32304,0.04401874542236328
10898,merge,2800,28604,32304,0.04544687271118164
10899,merge,2800,28633,32304,0.04403996467590332
10900,quick,2800,35983,22714,0.029376983642578125
10901,quick,2800,34027,20646,0.026580095291137695
10902,quick,2800,34274,21070,0.02668595314025879
10903,quick,2800,37358,23649,0.02956533432006836
10904,quick,2800,35727,20485,0.027505874633789062
10905,quick,2800,37323,21058,0.028354644775390625
10906,quick,2800,38119,24597,0.031189918518066406
10907,quick,2800,35311,21991,0.028570175170898438
10908,quick,2800,39257,24673,0.031477928161621094
10909,quick,2800,34737,22857,0.028360843658447266
10910,quick,2800,35510,21426,0.028493165969848633
10911,quick,2800,36772,23527,0.02953815460205078
10912,quick,2800,36878,23329,0.029551267623901367
10913,quick,2800,35205,23252,0.02982807159423828
10914,quick,2800,34049,21794,0.027997970581054688
10915,quick,2800,35239,23400,0.028837203979492188
10916,quick,2800,36269,24337,0.030440092086791992
10917,quick,2800,38795,20926,0.029733896255493164
10918,quick,2800,36326,21877,0.028988122940063477
10919,quick,2800,37995,21540,0.03206300735473633
10920,quick,2800,36719,23124,0.029373884201049805
10921,quick,2800,35356,22644,0.028603792190551758
10922,quick,2800,36883,19907,0.028899192810058594
10923,quick,2800,40487,22838,0.03152322769165039
10924,quick,2800,36294,21144,0.028570890426635742
10925,quick,2800,39212,24364,0.030991077423095703
10926,quick,2800,36619,22489,0.029428958892822266
10927,quick,2800,34494,20545,0.027477025985717773
10928,quick,2800,36699,25472,0.03047800064086914
10929,quick,2800,34821,21357,0.028769969940185547
10930,quick,2800,34944,22737,0.027898788452148438
10931,quick,2800,37753,24488,0.029285907745361328
10932,quick,2800,33677,21557,0.02705097198486328
10933,quick,2800,39500,23486,0.030470848083496094
10934,quick,2800,37194,23175,0.03070211410522461
10935,quick,2800,36499,21908,0.030582904815673828
10936,quick,2800,38678,21507,0.030108928680419922
10937,quick,2800,33994,21230,0.027303218841552734
10938,quick,2800,37321,22242,0.029939889907836914
10939,quick,2800,36324,21766,0.02877187728881836
10940,quick,2800,37278,22332,0.029474258422851562
10941,quick,2800,35037,20859,0.027925968170166016
10942,quick,2800,39006,23112,0.03151297569274902
10943,quick,2800,37656,24535,0.030270814895629883
10944,quick,2800,33532,19730,0.026800155639648438
10945,quick,2800,34984,20288,0.02799081802368164
10946,quick,2800,37664,22413,0.02955484390258789
10947,quick,2800,36008,23063,0.029001951217651367
10948,quick,2800,38824,22951,0.03050398826599121
10949,quick,2800,35517,20651,0.027881860733032227
10950,quick,2800,40556,22228,0.031136035919189453
10951,quick,2800,35428,21464,0.028362035751342773
10952,quick,2800,38669,22765,0.03043508529663086
10953,quick,2800,34053,20170,0.027107954025268555
10954,quick,2800,37737,22235,0.029752254486083984
10955,quick,2800,38990,23073,0.030642986297607422
10956,quick,2800,36112,21771,0.028721094131469727
10957,quick,2800,36317,21458,0.02884221076965332
10958,quick,2800,40865,23891,0.031829118728637695
10959,quick,2800,35234,20624,0.028226137161254883
10960,quick,2800,36533,20963,0.029139280319213867
10961,quick,2800,36399,20561,0.029021024703979492
10962,quick,2800,37834,21814,0.029498815536499023
10963,quick,2800,34695,22478,0.028677940368652344
10964,quick,2800,34292,20799,0.027994871139526367
10965,quick,2800,35632,21010,0.028195858001708984
10966,quick,2800,37163,21271,0.029176950454711914
10967,quick,2800,35358,22431,0.028741121292114258
10968,quick,2800,36891,25375,0.030333757400512695
10969,quick,2800,35500,23093,0.028976917266845703
10970,quick,2800,38024,24777,0.030767202377319336
10971,quick,2800,36971,23259,0.02973008155822754
10972,quick,2800,37072,21030,0.02893376350402832
10973,quick,2800,35890,20745,0.028661012649536133
10974,quick,2800,34739,18362,0.027027130126953125
10975,quick,2800,37985,20528,0.029130935668945312
10976,quick,2800,35417,21244,0.02804398536682129
10977,quick,2800,38949,24562,0.030958890914916992
10978,quick,2800,35414,21839,0.028301715850830078
10979,quick,2800,37849,23485,0.03109884262084961
10980,quick,2800,36018,22468,0.03008413314819336
10981,quick,2800,36130,22039,0.02991199493408203
10982,quick,2800,38167,23287,0.03060293197631836
10983,quick,2800,39060,20625,0.030099153518676758
10984,quick,2800,35305,22496,0.028532028198242188
10985,quick,2800,36201,22007,0.02873516082763672
10986,quick,2800,36146,20886,0.02889394760131836
10987,quick,2800,36511,22304,0.0290679931640625
10988,quick,2800,34843,20133,0.0274350643157959
10989,quick,2800,35450,21877,0.028907060623168945
10990,quick,2800,39254,21849,0.030295848846435547
10991,quick,2800,36956,20751,0.029155731201171875
10992,quick,2800,35912,21180,0.02848505973815918
10993,quick,2800,37008,22151,0.029285907745361328
10994,quick,2800,34129,19644,0.02699422836303711
10995,quick,2800,36802,22610,0.029694080352783203
10996,quick,2800,35017,21237,0.028399229049682617
10997,quick,2800,34771,21085,0.029738903045654297
10998,quick,2800,34806,20172,0.02955484390258789
